종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"067630","HLB생명과학","13000","14200","1200","9.23","26074142","348189342350"
"047920","HLB제약","15650","16550","900","5.75","7831856","119597292350"
"115450","HLB테라퓨틱스","13400","12100","-1300","-9.70","5132290","64139067100"
"011200","HMM","25100","25400","300","1.20","39409295","954740376150"
"036640","HRS","6190","6720","530","8.56","2678091","16947980490"
"082740","HSD엔진","7298","8700","1402","19.21","9067170","80509988080"
"335870","IBKS제12호스팩","2460","2880","420","17.07","6087832","15351418780"
"351340","IBKS제13호스팩","2030","2020","-10","-0.49","1339590","2762906440"
"388790","IBKS제16호스팩","2225","2225","0","0.00","0","0"
"405350","IBKS제17호스팩","2280","2270","-10","-0.44","458950","1052079215"
"003560","IHQ","719","726","7","0.97","11357984","8564229891"
"095340","ISC","32550","31350","-1200","-3.69","4489965","148190248200"
"099520","ITX-AI","1285","1285","0","0.00","0","0"
"175330","JB금융지주","7130","7370","240","3.37","5817649","42437960610"
"950170","JTC","2845","2690","-155","-5.45","658792","1773216845"
"234080","JW생명과학","13350","13700","350","2.62","271273","3691201700"
"067290","JW신약","3845","4140","295","7.67","8714492","35793085410"
"001060","JW중외제약","24050","23050","-1000","-4.16","1742640","42494840400"
"001067","JW중외제약2우B","70300","70500","200","0.28","2852","202825700"
"001065","JW중외제약우","36600","36550","-50","-0.14","5644","203467550"
"096760","JW홀딩스","3360","3455","95","2.83","705682","2439393675"
"035900","JYP Ent.","53400","57600","4200","7.87","8269223","463335593000"
"318000","KBG","5930","6600","670","11.30","1030705","6446928750"
"024840","KBI메탈","1715","1835","120","7.00","2624851","4725184695"
"105560","KB금융","47000","51400","4400","9.36","25542373","1213918827851"
"024120","KB오토시스","5620","5480","-140","-2.49","1315900","7126476600"
"002380","KCC","287500","307500","20000","6.96","772410","225411062500"
"021320","KCC건설","6870","7270","400","5.82","421706","2896963020"
"344820","KCC글라스","44800","49400","4600","10.27","494412","22795694900"
"036670","KCI","8190","8870","680","8.30","209918","1806388780"
"009070","KCTC","4460","5180","720","16.14","8288679","43608661230"
"009440","KC그린홀딩스","5020","4945","-75","-1.49","2666986","13055928005"
"112190","KC산업","3420","3695","275","8.04","15758","53561315"
"119650","KC코트렐","4230","4620","390","9.22","1189639","5274206505"
"044180","KD","1035","1075","40","3.86","1591798","1627265425"
"092220","KEC","2545","2725","180","7.07","44107123","119262407545"
"151860","KG ETS","15850","15750","-100","-0.63","27278594","418873524750"
"046440","KG모빌리언스","7130","7320","190","2.66","3762873","26294234000"
"016380","KG스틸","13150","12700","-450","-3.42","14610921","181892564850"
"035600","KG이니시스","13700","14150","450","3.28","2477737","33957780150"
"001390","KG케미칼","26100","29200","3100","11.88","7648375","216705972250"
"226360","KH 건설","919","868","-51","-5.55","171516322","151920039076"
"111870","KH 전자","753","814","61","8.10","34503295","26627109702"
"033180","KH 필룩스","1525","1510","-15","-0.98","17041947","25237090890"
"060720","KH바텍","18200","19500","1300","7.14","4491178","90473420700"
"001940","KISCO홀딩스","14050","14250","200","1.42","409114","5713981600"
"058400","KNN","1010","1070","60","5.94","7206249","7516556509"
"114450","KPX생명과학","5280","5610","330","6.25","26522251","170857773580"
"025000","KPX케미칼","47950","51400","3450","7.19","49756","2462274300"
"092230","KPX홀딩스","59600","60500","900","1.51","15296","913980600"
"000040","KR모터스","633","717","84","13.27","57436045","44577380064"
"044450","KSS해운","9650","10900","1250","12.95","687484","6888867430"
"030200","KT","36650","38500","1850","5.05","16033165","601822481325"
"033780","KT&G","80700","81200","500","0.62","5087501","414050804300"
"058850","KTcs","2015","2395","380","18.86","19626266","45161809180"
"058860","KTis","2595","2815","220","8.48","7388295","19825596950"
"060370","KT서브마린","6450","6980","530","8.22","13905530","94693860650"
"122450","KX","7690","7860","170","2.21","984068","7498771690"
"052900","KX하이텍","1380","1500","120","8.70","10257745","15316946850"
"093050","LF","16150","17000","850","5.26","947842","15709868900"
"003550","LG","78400","81600","3200","4.08","3563524","280676993000"
"034220","LG디스플레이","15250","16450","1200","7.87","28430194","434522392550"
"051900","LG생활건강","714000","742000","28000","3.92","1244952","923868832271"
"051905","LG생활건강우","330500","363500","33000","9.98","109357","38335436000"
"373220","LG에너지솔루션","388000","469500","81500","21.01","12427920","5091443836500"
"003555","LG우","61400","62800","1400","2.28","40658","2505399100"
"032640","LG유플러스","12300","12600","300","2.44","15654861","193126406808"
"011070","LG이노텍","338000","342000","4000","1.18","4873673","1679816234000"
"066570","LG전자","92000","96400","4400","4.78","13234443","1233827829200"
"066575","LG전자우","44800","47050","2250","5.02","396762","18134333300"
"037560","LG헬로비전","5610","5480","-130","-2.32","12394725","70081637320"
"051910","LG화학","540000","670000","130000","24.07","6109306","3547991919491"
"051915","LG화학우","254500","327000","72500","28.49","328233","92187310058"
"079550","LIG넥스원","69400","90200","20800","29.97","5622089","465782549300"
"006260","LS","55400","62100","6700","12.09","3061131","170152798600"
"010120","LS ELECTRIC","53200","58800","5600","10.53","3550303","194687114100"
"000680","LS네트웍스","2650","3135","485","18.30","1865975","5572662700"
"229640","LS전선아시아","6920","7370","450","6.50","5771951","42463038230"
"108320","LX세미콘","95500","93000","-2500","-2.62","4566291","428175027200"
"001120","LX인터내셔널","29600","33600","4000","13.51","5915872","184321324000"
"108670","LX하우시스","42100","45200","3100","7.36","530444","22750171900"
"108675","LX하우시스우","20400","21900","1500","7.35","64932","1308135200"
"383800","LX홀딩스","8950","8660","-290","-3.24","2942588","25505902600"
"38380K","LX홀딩스1우","12150","12250","100","0.82","67919","813983100"
"023150","MH에탄올","8550","9090","540","6.32","3313123","31559357070"
"035420","NAVER","249000","269000","20000","8.03","14909058","3761672520094"
"160550","NEW","7150","8490","1340","18.74","7339919","57660942420"
"053290","NE능률","5410","5650","240","4.44","20898250","135676238160"
"181710","NHN","27650","29400","1750","6.33","2253816","63793019700"
"104200","NHN벅스","9070","9260","190","2.09","6655679","63726642170"
"060250","NHN한국사이버결제","12850","13650","800","6.23","14079269","195345212500"
"400760","NH올원리츠","4540","4635","95","2.09","1099527","4900734880"
"005940","NH투자증권","9230","10050","820","8.88","12917511","122527677020"
"005945","NH투자증권우","9210","9920","710","7.71","732613","6958194210"
"338100","NH프라임리츠","4660","4670","10","0.21","621458","2856455755"
"034310","NICE","14600","13400","-1200","-8.22","1154378","16115550850"
"030190","NICE평가정보","14250","16400","2150","15.09","2049264","31009996783"
"008260","NI스틸","4850","5030","180","3.71","2525321","12511613190"
"004250","NPC","8770","9730","960","10.95","38239694","364693605620"
"004255","NPC우","4725","5060","335","7.09","6616672","34756185520"
"010060","OCI","127000","126500","-500","-0.39","14199771","1667137346500"
"178920","PI첨단소재","33850","38750","4900","14.48","2484883","88611387350"
"024940","PN풍년","4910","5710","800","16.29","4704099","24244294905"
"005490","POSCO홀딩스","231000","254500","23500","10.17","5985422","1402705946130"
"218410","RFHIC","21900","23650","1750","7.99","2139317","48237721400"
"327260","RF머트리얼즈","11150","10700","-450","-4.04","348562","3839571700"
"091340","S&K폴리텍","4235","4500","265","6.26","192489","836259660"
"010950","S-Oil","93000","86500","-6500","-6.99","9540960","854810148672"
"010955","S-Oil우","58000","56800","-1200","-2.07","301230","17276225300"
"019550","SBI인베스트먼트","1550","1465","-85","-5.48","20741653","30131384300"
"950110","SBI핀테크솔루션즈","4305","4805","500","11.61","125841","579112665"
"034120","SBS","42600","43600","1000","2.35","937791","39034981000"
"046140","SBS콘텐츠허브","6030","6990","960","15.92","2105082","14836265230"
"151910","SBW생명과학","3800","3260","-540","-14.21","5387324","19276780580"
"036120","SCI평가정보","3340","2970","-370","-11.08","18460230","62573170645"
"099220","SDN","2510","3030","520","20.72","276087164","809866302020"
"036540","SFA반도체","5140","5350","210","4.09","34574907","185173397535"
"255220","SG","1595","1775","180","11.29","25943260","47925080880"
"040610","SG&G","1995","2140","145","7.27","9352454","19984901795"
"049470","SGA","943","940","-3","-0.32","4114253","3861789110"
"184230","SGA솔루션즈","865","981","116","13.41","36936951","37720843282"
"005090","SGC에너지","33600","38350","4750","14.14","1513402","54120776850"
"016250","SGC이테크건설","43500","50100","6600","15.17","114017","5299520650"
"001380","SG글로벌","1360","1485","125","9.19","2802400","4143749495"
"004060","SG세계물산","560","618","58","10.36","16701770","9835360339"
"001770","SHD","30050","32150","2100","6.99","200684","6095074100"
"002360","SH에너지화학","1000","1105","105","10.50","104067607","111316347602"
"009160","SIMPAC","6250","6570","320","5.12","2779531","17438809030"
"123700","SJM","3500","3665","165","4.71","187781","676922660"
"025530","SJM홀딩스","3005","3130","125","4.16","1323047","4005008595"
"034730","SK","208500","228500","20000","9.59","2523440","543889206488"
"337450","SK5호스팩","5040","3405","-1635","-32.44","64368879","322733658080"
"340350","SK6호스팩","2265","2115","-150","-6.62","7888943","17130508965"
"011790","SKC","132000","133000","1000","0.76","4330666","570476371000"
"018670","SK가스","112000","116500","4500","4.02","261132","29160430000"
"001740","SK네트웍스","4250","4370","120","2.82","8246078","35951161550"
"001745","SK네트웍스우","57600","61800","4200","7.29","5168","304124400"
"006120","SK디스커버리","34800","36350","1550","4.45","337015","11978461550"
"006125","SK디스커버리우","30250","30800","550","1.82","35948","1095984850"
"210980","SK디앤디","24800","28250","3450","13.91","461180","11752718750"
"068400","SK렌터카","8260","8840","580","7.02","3410660","31772962530"
"395400","SK리츠","5710","5450","-260","-4.55","6704412","35976612480"
"302440","SK바이오사이언스","140000","124000","-16000","-11.43","20584198","2812585726500"
"326030","SK바이오팜","78800","80600","1800","2.28","2091198","164518110100"
"402340","SK스퀘어","39800","43550","3750","9.42","6695526","278176156220"
"260870","SK시그넷","48350","51100","2750","5.69","156475","8097704800"
"361610","SK아이이테크놀로지","82000","93700","11700","14.27","11035948","929098209600"
"03473K","SK우","184500","196000","11500","6.23","13629","2532210000"
"096770","SK이노베이션","171500","194500","23000","13.41","8267989","1491954957000"
"096775","SK이노베이션우","110500","120000","9500","8.60","44815","5114379500"
"001510","SK증권","726","773","47","6.47","21301288","15883040698"
"001515","SK증권우","2980","3095","115","3.86","113318","341043145"
"285130","SK케미칼","102000","106500","4500","4.41","1318368","138066981500"
"28513K","SK케미칼우","51700","53100","1400","2.71","141066","7452436400"
"017670","SK텔레콤","54000","52700","-1300","-2.41","11015353","590436424301"
"000660","SK하이닉스","94800","94200","-600","-0.63","66329152","6484676379462"
"048550","SM C&C","3350","4090","740","22.09","50754153","197667780470"
"063440","SM Life Design","2130","2400","270","12.68","20464641","48249867300"
"064960","SNT모티브","41000","42000","1000","2.44","806225","34615259500"
"100840","SNT에너지","16550","17800","1250","7.55","608338","9889338250"
"003570","SNT중공업","6800","9140","2340","34.41","11010414","92280336050"
"036530","SNT홀딩스","15450","15550","100","0.65","494999","7926524600"
"005610","SPC삼립","80900","86200","5300","6.55","308004","25168876700"
"011810","STX","3275","3520","245","7.48","764300","2523350965"
"077970","STX엔진","13200","15750","2550","19.32","2816847","40834376700"
"071970","STX중공업","4260","4690","430","10.09","1447275","6261870700"
"002820","SUN&L","4590","4555","-35","-0.76","281807","1256599280"
"289080","SV인베스트먼트","2655","2915","260","9.79","21152222","62257555750"
"084870","TBH글로벌","1980","2050","70","3.54","1930005","3926310050"
"002710","TCC스틸","12600","14250","1650","13.10","16822171","228502877450"
"089230","THE E&M","456","543","87","19.08","32059709","17261671767"
"161570","THE MIDONG","1235","1255","20","1.62","759878","936610630"
"192410","THQ","4765","4550","-215","-4.51","8046514","38637533275"
"032540","TJ미디어","5830","6650","820","14.07","3430304","22069038960"
"022220","TKG애강","1880","1875","-5","-0.27","26628682","51799759100"
"069260","TKG휴켐스","19900","20150","250","1.26","3186660","62399894100"
"048770","TPC","4795","4875","80","1.67","15424689","75926888530"
"246690","TS인베스트먼트","2580","2345","-235","-9.11","34367757","83240398055"
"317240","TS트릴리온","853","872","19","2.23","7625097","6457015898"
"002900","TYM","2510","2435","-75","-2.99","166452135","428497292025"
"038340","UCI","1335","1335","0","0.00","0","0"
"073570","WI","1020","919","-101","-9.90","13732503","13578199209"
"024070","WISCOM","3300","3200","-100","-3.03","373518","1192171240"
"057030","YBM넷","4060","4695","635","15.64","16881438","87176487145"
"037270","YG PLUS","5470","6840","1370","25.05","17979167","112243621610"
"040300","YTN","3650","3620","-30","-0.82","276455","993626070"
"051390","YW","3680","3850","170","4.62","217782","814304475"
"052220","iMBC","3180","3460","280","8.81","1174543","3810626190"
"079940","가비아","11100","12250","1150","10.36","438145","5094589550"
"078890","가온미디어","8470","8380","-90","-1.06","3984684","33828146790"
"000500","가온전선","23150","21000","-2150","-9.29","385497","8450743850"
"399720","가온칩스","24650","27200","2550","10.34","13101939","337276786600"
"036620","감성코퍼레이션","1625","1770","145","8.92","9772517","16978230000"
"000860","강남제비스코","21050","23450","2400","11.40","152871","3426445550"
"217730","강스템바이오텍","2845","3930","1085","38.14","5093221","18002801715"
"035250","강원랜드","25450","25650","200","0.79","10568038","261855144950"
"114190","강원에너지","6370","5130","-1240","-19.47","6890449","38226844650"
"094480","갤럭시아머니트리","6080","7540","1460","24.01","39272444","301863927380"
"011420","갤럭시아에스엠","1865","2040","175","9.38","7105560","13858366445"
"039240","경남스틸","3275","3640","365","11.15","2914755","9825210860"
"053950","경남제약","2655","2545","-110","-4.14","19816577","57488562040"
"002100","경농","10850","11700","850","7.83","944777","10529827500"
"009450","경동나비엔","38450","38950","500","1.30","767959","30213189700"
"267290","경동도시가스","20550","23700","3150","15.33","1339918","30466304950"
"012320","경동인베스트","34000","34450","450","1.32","63599","2227329150"
"011040","경동제약","8930","8850","-80","-0.90","1657745","15041088380"
"000050","경방","12300","13100","800","6.50","107963","1389818450"
"214390","경보제약","7140","7130","-10","-0.14","278342","2000941580"
"012610","경인양행","5460","6040","580","10.62","2971355","17176266560"
"009140","경인전자","25500","27850","2350","9.22","74441","1962512300"
"024910","경창산업","2430","2610","180","7.41","1051702","2656074945"
"013580","계룡건설","25000","26050","1050","4.20","951978","23043336000"
"012200","계양전기","3060","3310","250","8.17","4628970","15190754145"
"012205","계양전기우","6670","5870","-800","-11.99","429388","2710152430"
"002140","고려산업","7070","4885","-2185","-30.91","29963169","180847690510"
"198440","고려시멘트","3450","3720","270","7.83","30127358","112841248270"
"049720","고려신용정보","11600","10600","-1000","-8.62","18611973","222121887350"
"010130","고려아연","463000","585000","122000","26.35","1108818","554318176000"
"002240","고려제강","20400","21550","1150","5.64","627359","12873098850"
"014570","고려제약","7700","8150","450","5.84","633586","5087476730"
"348150","고바이오랩","12750","14000","1250","9.80","744156","10184513800"
"098460","고영","13450","14600","1150","8.55","4810885","66738833905"
"035290","골드앤에스","2410","2425","15","0.62","9284807","24472892970"
"038530","골드퍼시픽","674","666","-8","-1.19","49896119","38839829323"
"900280","골든센츄리","371","382","11","2.96","35610614","14221006149"
"215000","골프존","139900","138600","-1300","-0.93","971042","135758291400"
"121440","골프존뉴딘홀딩스","7050","6930","-120","-1.70","885186","6039898070"
"183410","골프존데카","4390","4480","90","2.05","14412","61098520"
"366030","공구우먼","31600","11350","-20250","-64.08","34579951","514048842200"
"076340","관악산업","6700","6990","290","4.33","31564","165029030"
"009290","광동제약","6390","6710","320","5.01","8294321","57395216340"
"014200","광림","1490","1435","-55","-3.69","28621381","41113014235"
"017040","광명전기","3170","2930","-240","-7.57","19552832","58751805485"
"029480","광무","2855","3695","840","29.42","3798064","13969197430"
"017900","광전자","2260","2450","190","8.41","1609140","3771919525"
"037710","광주신세계","33300","33500","200","0.60","107958","3557051950"
"026910","광진실업","4895","5820","925","18.90","1254617","7077587745"
"355150","교보10호스팩","2240","2240","0","0.00","245621","549751790"
"397880","교보11호스팩","2145","2130","-15","-0.70","324126","696562715"
"421800","교보12호스팩","2105","2115","10","0.48","454236","961925490"
"331520","교보9호스팩","2470","2260","-210","-8.50","23914025","60260627345"
"030610","교보증권","6350","6440","90","1.42","727890","4553291580"
"339770","교촌에프앤비","11800","12150","350","2.97","750777","8918264700"
"053270","구영테크","3275","3360","85","2.60","17952875","61402451885"
"007690","국도화학","48850","51600","2750","5.63","549037","27085107150"
"005320","국동","1785","1805","20","1.12","27885782","55442763765"
"001140","국보","1190","1075","-115","-9.66","21099318","23739935480"
"066620","국보디자인","17000","17750","750","4.41","400158","6956420750"
"043650","국순당","8830","9390","560","6.34","1320767","11982597340"
"006050","국영지앤엠","1530","1630","100","6.54","10973077","18343681745"
"060480","국일신동","2970","3685","715","24.07","16498551","65092967635"
"078130","국일제지","2615","2715","100","3.82","9154613","23888138505"
"307750","국전약품","7380","8080","700","9.49","71980482","659752045780"
"002720","국제약품","5770","5590","-180","-3.12","11426673","67000897840"
"243870","굿센","15000","15500","500","3.33","2899","45532350"
"035080","그래디언트","18000","19550","1550","8.61","1636459","30024557150"
"204020","그리티","3145","3330","185","5.88","5766632","19031618190"
"083420","그린케미칼","7080","8950","1870","26.41","24555071","220254421480"
"186230","그린플러스","12000","13450","1450","12.08","881858","11187020550"
"014530","극동유화","3615","3775","160","4.43","2450273","8929607335"
"900070","글로벌에스엠","800","779","-21","-2.63","8044878","6392803767"
"204620","글로벌텍스프리","2475","2450","-25","-1.01","4774096","12488193970"
"019660","글로본","2490","2910","420","16.87","6086383","16544255575"
"014280","금강공업","7140","7450","310","4.34","2077735","14634465600"
"014285","금강공업우","12900","13050","150","1.16","26208","334139250"
"053260","금강철강","7120","7060","-60","-0.84","1955344","13506467340"
"008870","금비","71100","71000","-100","-0.14","49926","3735931400"
"001570","금양","5200","10300","5100","98.08","281284358","2428881299840"
"002990","금호건설","8010","8790","780","9.74","1225682","10064946460"
"002995","금호건설우","26550","28800","2250","8.47","6268","168280900"
"011780","금호석유","138000","133500","-4500","-3.26","2369868","298581857000"
"011785","금호석유우","87600","90300","2700","3.08","201219","17022907100"
"214330","금호에이치티","1290","1215","-75","-5.81","26641943","34386381890"
"001210","금호전기","1400","1415","15","1.07","4295686","5891936225"
"073240","금호타이어","3475","3730","255","7.34","5427339","19175141700"
"036190","금화피에스시","29850","30200","350","1.17","54322","1600048750"
"049080","기가레인","1525","1605","80","5.25","10956764","17296132405"
"035460","기산텔레콤","3425","4060","635","18.54","31623560","117882011160"
"092440","기신정기","3485","3750","265","7.60","371111","1336425330"
"000270","기아","76800","80800","4000","5.21","28770720","2323576938856"
"024110","기업은행","9210","9580","370","4.02","20142545","186665156870"
"013700","까뮤이앤씨","1910","2385","475","24.87","74231320","170737240565"
"308100","까스텔바작","9980","11100","1120","11.22","18344178","192635812080"
"004540","깨끗한나라","3505","3680","175","4.99","3470904","12758038780"
"004545","깨끗한나라우","19300","20050","750","3.89","7263","139719400"
"187790","나노","1095","1205","110","10.05","2421659","2817274785"
"286750","나노브릭","2065","2320","255","12.35","5609880","12822299215"
"121600","나노신소재","72100","88700","16600","23.02","4272210","342839850600"
"247660","나노씨엠에스","34500","30950","-3550","-10.29","4702774","165461539400"
"039860","나노엔텍","5440","5590","150","2.76","20761454","129337498440"
"091970","나노캠텍","1610","1610","0","0.00","0","0"
"244880","나눔테크","3035","3075","40","1.32","1345","3987535"
"288490","나라소프트","145","125","-20","-13.79","312396","39492861"
"051490","나라엠앤디","6420","7420","1000","15.58","5640595","40251286300"
"137080","나래나노텍","9110","9070","-40","-0.44","4409997","42235951180"
"190510","나무가","9430","10200","770","8.17","3544660","35823613590"
"242040","나무기술","1790","2055","265","14.80","21812768","47036686985"
"089600","나스미디어","22800","25700","2900","12.72","454835","11140528650"
"293580","나우IB","8550","8580","30","0.35","1359750","12257259010"
"257990","나우코스","5880","7100","1220","20.75","21210","137083670"
"138610","나이벡","24000","24000","0","0.00","1064076","26219259500"
"130580","나이스디앤비","7310","7900","590","8.07","788945","6709730190"
"036800","나이스정보통신","25200","26100","900","3.57","691432","17953358050"
"267320","나인테크","3605","4010","405","11.23","46476753","179560933820"
"001260","남광토건","11350","11550","200","1.76","2038962","22452876290"
"008350","남선알미늄","2130","2260","130","6.10","62410855","141399344990"
"008355","남선알미우","22050","23800","1750","7.94","81168","1903588500"
"004270","남성","2260","2450","190","8.41","2522764","6133291705"
"003920","남양유업","369500","385000","15500","4.19","12558","4659062000"
"003925","남양유업우","199500","213000","13500","6.77","2112","430134000"
"025860","남해화학","9650","10050","400","4.15","9838103","94984968050"
"111710","남화산업","7450","8080","630","8.46","190851","1453864540"
"091590","남화토건","7480","7870","390","5.21","1511915","11946676390"
"168330","내츄럴엔도텍","4265","4895","630","14.77","1047624","5102544210"
"094860","네오리진","717","738","21","2.93","22120376","17343698681"
"253590","네오셈","3430","3315","-115","-3.35","3533062","12081160170"
"212560","네오오토","6050","7470","1420","23.47","6221897","46416365380"
"095660","네오위즈","25900","28100","2200","8.49","7603917","209709048400"
"042420","네오위즈홀딩스","29450","32700","3250","11.04","2313991","74468508200"
"950220","네오이뮨텍","4520","5200","680","15.04","58795656","301785843230"
"311390","네오크레마","13800","13950","150","1.09","1849617","28313066100"
"085910","네오티스","5010","5470","460","9.18","1775115","9230939835"
"092730","네오팜","20150","20400","250","1.24","233018","4769712400"
"290660","네오펙트","2095","2190","95","4.53","1755168","3967071810"
"306620","네온테크","4405","4490","85","1.93","41369213","191524063985"
"153460","네이블","7180","7400","220","3.06","193343","1449537630"
"007390","네이처셀","18950","23200","4250","22.43","23826168","548943135750"
"033640","네패스","19250","20350","1100","5.71","2404254","46873256000"
"330860","네패스아크","28550","29200","650","2.28","846016","24086290400"
"005720","넥센","3470","3640","170","4.90","258280","916669200"
"005725","넥센우","3085","3030","-55","-1.78","88164","257116610"
"002350","넥센타이어","5520","6510","990","17.93","3031849","18835273930"
"002355","넥센타이어1우B","2745","2930","185","6.74","392759","1075580200"
"089140","넥스턴바이오","2785","3345","560","20.11","57055032","194520952970"
"137940","넥스트아이","720","741","21","2.92","5228073","3952393077"
"396270","넥스트칩","14700","11000","-3700","-25.17","16802546","216917625900"
"348210","넥스틴","59000","56000","-3000","-5.08","1413663","85704722800"
"225570","넥슨게임즈","17450","22350","4900","28.08","21012894","435283912350"
"217270","넵튠","11650","15050","3400","29.18","7422311","115069355050"
"251270","넷마블","68700","72300","3600","5.24","4590288","322700916700"
"317860","노드메이슨","7300","8490","1190","16.30","2084","15469890"
"104620","노랑풍선","8230","7750","-480","-5.83","1262818","9540041530"
"090350","노루페인트","8360","9850","1490","17.82","5078350","47538298930"
"090355","노루페인트우","15000","17400","2400","16.00","27114","436854350"
"000320","노루홀딩스","10750","11600","850","7.91","253814","2885692500"
"000325","노루홀딩스우","25500","21500","-4000","-15.69","99935","2213232800"
"194700","노바렉스","29100","32750","3650","12.54","439303","13778664750"
"285490","노바텍","31850","32700","850","2.67","1090261","36712717050"
"229500","노브메타파마","12500","13350","850","6.80","31085","388559850"
"106520","노블엠앤비","3625","3990","365","10.07","6545321","25473220980"
"376930","노을","9230","7410","-1820","-19.72","6223933","49623081930"
"278650","노터스","8250","6780","-1470","-17.82","110953180","827077798650"
"006280","녹십자","177000","172000","-5000","-2.82","697630","123706507500"
"142280","녹십자엠에스","7760","7820","60","0.77","23960568","202187238210"
"234690","녹십자웰빙","8010","8190","180","2.25","1146867","9426603440"
"005250","녹십자홀딩스","19950","20650","700","3.51","2037594","42594731500"
"005257","녹십자홀딩스2우","56500","56400","-100","-0.18","130602","8080284400"
"065560","녹원씨엔아이","5770","5770","0","0.00","0","0"
"004370","농심","283000","297000","14000","4.95","472362","134392689500"
"072710","농심홀딩스","68400","68300","-100","-0.15","46113","3111923000"
"054050","농우바이오","9850","10150","300","3.05","632432","6339859900"
"069140","누리플랜","5840","5700","-140","-2.40","435668","2489749350"
"040160","누리플렉스","6840","6400","-440","-6.43","3333700","22768207280"
"332290","누보","2795","2310","-485","-17.35","13009304","31916398390"
"126870","뉴로스","2230","2230","0","0.00","0","0"
"060260","뉴보텍","1120","1325","205","18.30","52439918","65775750325"
"012340","뉴인텍","2970","4015","1045","35.19","81564989","322668759310"
"214870","뉴지랩파마","9080","13950","4870","53.63","9693515","112037227030"
"270870","뉴트리","13100","13500","400","3.05","964689","12444816000"
"144960","뉴파워프라즈마","4060","4570","510","12.56","1796242","8151471310"
"085670","뉴프렉스","4305","5180","875","20.33","10824813","53196159860"
"119860","다나와","17350","18900","1550","8.93","493409","8935159350"
"064260","다날","7170","7710","540","7.53","40912184","309417594330"
"093640","다믈멀티미디어","3720","4235","515","13.84","957580","3940485630"
"340360","다보링크","1235","1365","130","10.53","3752264","4826695775"
"039560","다산네트웍스","5670","5930","260","4.59","1079732","6259250390"
"058730","다스코","5500","6270","770","14.00","24626209","138552971665"
"298870","다올인베스트먼트","3180","3325","145","4.56","14645147","50957918110"
"030210","다올투자증권","4285","4445","160","3.73","2199684","9551704495"
"023590","다우기술","17800","18900","1100","6.18","712171","13107863550"
"032190","다우데이타","10250","11700","1450","14.15","1373748","14860688910"
"323350","다원넥스뷰","54000","47000","-7000","-12.96","1057","53901900"
"068240","다원시스","22550","23750","1200","5.32","3512661","79157524600"
"145210","다이나믹디자인","4735","4700","-35","-0.74","204508","947863200"
"271850","다이오진","1690","1690","0","0.00","0","0"
"019680","대교","2920","3050","130","4.45","1320332","4039861690"
"019685","대교우B","2175","2270","95","4.37","420171","994054990"
"006370","대구백화점","11250","10650","-600","-5.33","59458","638450400"
"008060","대덕","6220","6680","460","7.40","1251325","8190121400"
"00806K","대덕1우","9200","9200","0","0.00","34624","318723790"
"353200","대덕전자","28150","27400","-750","-2.66","15100444","432725019600"
"35320K","대덕전자1우","12300","12300","0","0.00","114585","1428325050"
"000490","대동","11450","12100","650","5.68","6931640","83669302700"
"178600","대동고려삼","4200","3840","-360","-8.57","25270","89541175"
"020400","대동금속","9060","10200","1140","12.58","2952146","30187236740"
"008830","대동기어","7200","8260","1060","14.72","17438090","151181934270"
"048470","대동스틸","4980","5710","730","14.66","9646016","56286838025"
"008110","대동전자","6450","13700","7250","112.40","51553603","568853533250"
"004780","대륙제관","4615","4815","200","4.33","7703880","38702872415"
"005750","대림B&Co","5000","6150","1150","23.00","5497700","33283498635"
"017650","대림제지","8640","8960","320","3.70","276247","2451139880"
"006570","대림통상","3895","3915","20","0.51","297086","1077620585"
"007720","대명소노시즌","852","900","48","5.63","3738583","3232507774"
"389260","대명에너지","14700","24200","9500","64.63","23439326","456198438950"
"317850","대모","8330","8000","-330","-3.96","6635920","53498333260"
"290670","대보마그네틱","41350","48250","6900","16.69","1165717","53480268750"
"078140","대봉엘에스","7420","8420","1000","13.48","16292909","152103579880"
"001680","대상","21400","23700","2300","10.75","2722379","60998959500"
"001685","대상우","16050","17000","950","5.92","96479","1577446350"
"084690","대상홀딩스","7990","8810","820","10.26","1031815","8571055920"
"084695","대상홀딩스우","10000","10400","400","4.00","306857","3157409290"
"036480","대성미생물","12300","13050","750","6.10","154416","1946658000"
"128820","대성산업","5110","5090","-20","-0.39","10570376","53358517495"
"117580","대성에너지","10750","13900","3150","29.30","30079516","378692883950"
"025440","대성엘텍","884","934","50","5.66","25441613","22784226524"
"027830","대성창투","3000","3455","455","15.17","152591549","652314191565"
"104040","대성파인텍","1625","1960","335","20.62","44264769","89591283765"
"016710","대성홀딩스","75500","86000","10500","13.91","2805388","228829849800"
"387310","대신밸런스제10호스팩","2265","2320","55","2.43","367728","834898060"
"397500","대신밸런스제11호스팩","2680","2680","0","0.00","0","0"
"020180","대신정보통신","1150","1380","230","20.00","42078604","58195475955"
"003540","대신증권","14900","15350","450","3.02","843855","12663335750"
"003547","대신증권2우B","13300","13750","450","3.38","268021","3573603600"
"003545","대신증권우","13550","14250","700","5.17","838218","11546526500"
"045390","대아티아이","3385","3715","330","9.75","23071809","84767825705"
"009190","대양금속","3560","3950","390","10.96","10268998","39545157735"
"108380","대양전기공업","12300","13500","1200","9.76","574069","7079682750"
